book_id,publishing_year,title,author,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,publisher,units_sold,sales_rank,company_revenue,sales_month
534,1992,Dolores Claiborne,"Stephen King, Dominique Dill",3.81,71053,genre fiction,661.38,396.828,4.38,"Amazon Digital Services,  Inc.",4077,198,17460.43,1
535,2016,The Nest,Cynthia D'Aprix Sweeney,3.45,79762,nonfiction,1508.49,905.094,9.99,"Amazon Digital Services,  Inc.",4077,198,39824.14,1
536,2001,"Fables, Volume 1: Legends in Exile","Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",3.99,101016,genre fiction,1125.0,675.0,7.5,Penguin Group (USA) LLC,4050,199,29700.0,1
537,2001,Getting Things Done: How To Achieve Stress-free Productivity,David    Allen,3.98,75665,genre fiction,598.5,0.0,3.99,"Amazon Digital Services,  Inc.",4050,199,16159.5,1
538,1993,The Celestine Prophecy,James Redfield,3.6,72675,genre fiction,594.51,356.706,3.99,Penguin Group (USA) LLC,4023,200,15695.06,1
539,2012,My Life Next Door ,Huntley Fitzpatrick,4.02,102012,genre fiction,594.51,356.706,3.99,Simon and Schuster Digital Sales Inc,4023,200,15695.06,1
540,2012,Winter of the World,Ken Follett,4.29,71971,nonfiction,1488.51,893.106,9.99,HarperCollins Publishing,4023,200,39296.66,1
541,2013,"è‰²å½©ã‚’æŒãŸãªã„å¤šå´Žã¤ãã‚‹ã¨ã€å½¼ã®å·¡ç¤¼ã®å¹´ [Shikisai o motanai Tazaki Tsukuru to, kare no junrei no toshi]","Haruki Murakami, Philip Gabriel",3.82,67873,fiction,594.51,0.0,3.99,"Amazon Digital Services,  Inc.",4023,200,16051.77,1
542,1999,Lucky,Alice Sebold,3.77,77462,children,1427.42,856.452,9.58,"Amazon Digital Services,  Inc.",4023,200,37683.89,1
543,1927,To The Lighthouse ,Virginia Woolf,3.76,83066,genre fiction,1144.04,686.424,7.73,Macmillan,3996,202,30202.66,1
544,2004,Five Point Someone: What Not to Do at IIT,Chetan Bhagat,3.43,67438,genre fiction,146.52,0.0,0.99,"Amazon Digital Services,  Inc.",3996,202,3956.04,1
545,1993,Guilty Pleasures,Laurell K. Hamilton,4.02,104252,genre fiction,442.52,0.0,2.99,"Amazon Digital Services,  Inc.",3996,202,11948.04,1
546,2002,The Messenger,Markus Zusak,4.09,93119,genre fiction,145.53,87.318,0.99,"Amazon Digital Services,  Inc.",3969,203,3841.99,1
547,1874,Far from the Madding Crowd,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",3.92,87427,genre fiction,1997.73,1198.638,13.59,HarperCollins Publishers,3969,203,52740.07,1
548,1987,Equal Rites,Terry Pratchett,4.0,88673,genre fiction,145.53,0.0,0.99,"Amazon Digital Services,  Inc.",3969,203,3929.31,1
549,2000,House of Leaves,Mark Z. Danielewski,4.13,75469,genre fiction,439.53,0.0,2.99,"Amazon Digital Services,  Inc.",3969,203,11867.31,1
550,1993,Cruel & Unusual,Patricia Cornwell,4.11,83695,genre fiction,439.53,263.718,2.99,"Amazon Digital Services,  Inc.",3969,203,11603.59,1
551,2013,Sycamore Row,John Grisham,3.98,56315,genre fiction,1074.57,644.742,7.31,Penguin Group (USA) LLC,3969,203,28368.65,1
552,2011,Awakened,"P.C. Cast, Kristin Cast",4.02,101234,genre fiction,675.98,405.588,4.63,Hachette Book Group,3942,204,17845.87,1
553,1918,My Ãntonia,Willa Cather,3.76,81102,genre fiction,582.54,0.0,3.99,"Amazon Digital Services,  Inc.",3942,204,15728.58,1
554,2006,Life As We Knew It,Susan Beth Pfeffer,3.89,94282,nonfiction,1097.92,658.752,7.52,"Amazon Digital Services,  Inc.",3942,204,28985.09,1
555,2004,America (The Book): A Citizen's Guide to Democracy Inaction,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",4.02,74511,nonfiction,1166.54,699.924,7.99,Random House LLC,3942,204,30796.66,1
556,2004,90 Minutes in Heaven,"Don Piper, Cecil Murphey",3.91,67937,genre fiction,1251.22,750.732,8.57,"Amazon Digital Services,  Inc.",3942,204,33032.21,1
557,2012,The Longest Ride,Nicholas Sparks,4.14,71276,genre fiction,144.54,0.0,0.99,"Amazon Digital Services,  Inc.",3942,204,3902.58,1
558,-300,é“å¾·ç¶“ [dÃ o dÃ© jÄ«ng],"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",4.31,39863,genre fiction,665.55,399.33,4.59,Penguin Group (USA) LLC,3915,206,17570.52,1
559,1979,Kane and Abel,Jeffrey Archer,4.27,74052,fiction,723.55,0.0,4.99,"Amazon Digital Services,  Inc.",3915,206,19535.85,1
560,2008,Change of Heart,Jodi Picoult,3.91,86471,genre fiction,990.35,594.21,6.83,Simon and Schuster Digital Sales Inc,3915,206,26145.24,1
561,2003,Dry: A Memoir,Augusten Burroughs,4.01,70550,children,1448.55,869.13,9.99,"Amazon Digital Services,  Inc.",3915,206,38241.72,1
562,2001,Sam's Letters To Jennifer,James Patterson,4.15,77538,genre fiction,868.55,521.13,5.99,Hachette Book Group,3915,206,22929.72,1
563,2015,Grey,E.L. James,3.76,75320,genre fiction,1134.72,680.832,7.88,Hachette Book Group,3888,207,29956.61,1
564,1969,Dune Messiah ,Frank Herbert,3.86,82580,genre fiction,570.57,0.0,3.99,"Amazon Digital Services,  Inc.",3861,208,15405.39,1
565,1945,The Great Divorce,C.S. Lewis,4.28,75031,fiction,1428.57,857.142,9.99,Penguin Group (USA) LLC,3861,208,37714.25,1
566,2004,Little Earthquakes,Jennifer Weiner,3.76,77592,nonfiction,1072.5,643.5,7.5,Random House LLC,3861,208,28314.0,1
567,1835,Eventyr og historier,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",4.28,90999,genre fiction,708.58,0.0,4.99,"Amazon Digital Services,  Inc.",3834,209,19131.66,1
568,2009,New Moon: The Complete Illustrated Movie Companion,Mark Cotta Vaz,4.34,82399,genre fiction,1560.58,936.348,10.99,Penguin Group (USA) LLC,61560,1,675608.05,1
569,2014,Maybe Someday,Colleen Hoover,4.33,81707,genre fiction,969.86,581.916,6.83,Random House LLC,61128,2,416922.32,1
570,1999,Mr Maybe,Jane Green,3.41,78132,genre fiction,562.59,0.0,3.99,"Amazon Digital Services,  Inc.",61128,2,243900.72,1
571,1915,Anne of the Island,L.M. Montgomery,4.21,97049,genre fiction,139.59,83.754,0.99,Random House LLC,60696,3,60005.29,1
572,1883,Also sprach Zarathustra,"Friedrich Nietzsche, Walter Kaufmann",4.05,65362,genre fiction,1030.71,618.426,7.31,Penguin Group (USA) LLC,59400,4,433595.57,1
573,1854,North and South,"Elizabeth Gaskell, Alan Shelston",4.13,95274,genre fiction,562.59,0.0,3.99,"Amazon Digital Services,  Inc.",58968,5,235282.32,1
574,2011,A Stolen Life,Jaycee Dugard,3.89,72713,fiction,558.6,0.0,3.99,"Amazon Digital Services,  Inc.",57240,6,228387.6,1
575,2010,The Immortals of Meluha,Amish Tripathi,4.0,62784,genre fiction,418.6,251.16,2.99,"Amazon Digital Services,  Inc.",56808,7,169604.76,1
576,1995,The Lost World,Michael Crichton,3.72,83389,genre fiction,1398.6,839.16,9.99,"Amazon Digital Services,  Inc.",55728,8,555883.56,1
577,2013,Requiem,Lauren Oliver,3.74,100593,genre fiction,698.6,0.0,4.99,"Amazon Digital Services,  Inc.",55080,9,274849.2,1
578,1996,A Crown of Swords,Robert Jordan,4.0,86421,nonfiction,137.61,0.0,0.99,"Amazon Digital Services,  Inc.",54000,10,53460.0,1
579,-560,Aesopica,"Aesop, Laura Harris, Laura Gibbs",4.05,88508,genre fiction,693.61,0.0,4.99,"Amazon Digital Services,  Inc.",53784,11,268382.16,1
580,1985,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,4.18,71095,genre fiction,725.88,435.528,5.26,Penguin Group (USA) LLC,53784,11,282468.31,1
581,2012,Finale,Becca Fitzpatrick,4.22,107569,genre fiction,1516.62,909.972,10.99,Penguin Group (USA) LLC,53784,11,590176.19,1
582,1985,Skeleton Crew,Stephen King,3.93,82320,genre fiction,957.72,574.632,6.94,Random House LLC,53568,12,371187.29,1
583,2002,Lullaby,Chuck Palahniuk,3.73,66713,genre fiction,1094.63,656.778,7.99,Hachette Book Group,53352,13,425625.7,1
584,2009,Two States,Chetan Bhagat,3.42,67866,genre fiction,836.4,501.84,6.15,"Amazon Digital Services,  Inc.",53352,13,327612.96,1
585,2005,ãƒ´ã‚¡ãƒ³ãƒ‘ã‚¤ã‚¢é¨Žå£« 1,"Matsuri Hino, Tomo Kimura",4.1,89733,nonfiction,1225.36,0.0,9.01,"Amazon Digital Services,  Inc.",53136,14,478755.36,1
586,2002,Summer Knight,Jim Butcher,4.3,91012,genre fiction,542.64,0.0,3.99,"Amazon Digital Services,  Inc.",52920,15,211150.8,1
587,1968,Dragonflight,"Anne McCaffrey, Teodor PanasiÅ„ski",4.1,95378,genre fiction,133.65,0.0,0.99,"Amazon Digital Services,  Inc.",52488,16,51963.12,1
588,2007,"The History of the Hobbit, Part One: Mr. Baggins","John D. Rateliff, J.R.R. Tolkien",3.81,108399,genre fiction,538.65,0.0,3.99,"Amazon Digital Services,  Inc.",52488,16,209427.12,1
589,2014,Ugly Love,Colleen Hoover,4.3,107583,genre fiction,808.65,485.19,5.99,Random House LLC,52488,16,313917.93,1
590,1998,Chocolat,Joanne Harris,3.95,84770,nonfiction,873.68,524.208,6.52,"Amazon Digital Services,  Inc.",52056,17,338880.91,1
591,1977,The Amityville Horror,Jay Anson,3.82,80959,genre fiction,1191.26,714.756,8.89,Hachette Book Group,52056,17,462063.08,1
592,1992,The English Patient,Michael Ondaatje,3.88,83741,genre fiction,663.67,0.0,4.99,"Amazon Digital Services,  Inc.",51840,18,258681.6,1
593,2012,Gabriel's Rapture,Sylvain Reynard,4.22,91213,genre fiction,530.67,0.0,3.99,"Amazon Digital Services,  Inc.",51624,19,205979.76,1
594,1914,Dubliners,"James Joyce, Jeri Johnson",3.85,73140,fiction,397.67,238.602,2.99,Random House LLC,51408,20,153471.32,1
595,2009,Let the Great World Spin,Colum McCann,3.93,71515,genre fiction,394.68,0.0,2.99,"Amazon Digital Services,  Inc.",51192,21,153064.08,1
596,2003,The Eternity Code,Eoin Colfer,4.04,94437,fiction,394.68,0.0,2.99,"Amazon Digital Services,  Inc.",51192,21,153064.08,1
597,2001,Tell No One,Harlan Coben,4.11,78070,genre fiction,394.68,236.808,2.99,"Amazon Digital Services,  Inc.",50976,22,152181.43,1
598,1987,The Tommyknockers,Stephen King,3.48,89262,genre fiction,790.68,0.0,5.99,"Amazon Digital Services,  Inc.",50760,23,304052.4,1
599,2010,Hex Hall,Rachel Hawkins,3.96,109881,fiction,526.68,0.0,3.99,"Amazon Digital Services,  Inc.",50544,24,201670.56,1
600,2010,Steal Like an Artist,Austin Kleon,3.86,93625,genre fiction,130.68,78.408,0.99,"Amazon Digital Services,  Inc.",50328,25,49746.31,1
601,1999,Cryptonomicon,Neal Stephenson,4.25,72683,children,327.36,196.416,2.48,Random House LLC,50112,26,124081.34,1
602,2013,Beautiful Bastard,Christina Lauren,4.05,111668,genre fiction,394.68,0.0,2.99,"Amazon Digital Services,  Inc.",49896,27,149189.04,1
603,2000,Prodigal Summer,Barbara Kingsolver,3.98,78529,genre fiction,260.69,156.414,1.99,Simon and Schuster Digital Sales Inc,49896,27,99136.63,1
604,1996,We Were the Mulvaneys,Joyce Carol Oates,3.7,77251,genre fiction,1395.15,837.09,10.65,Hachette Book Group,49680,28,528254.91,1
605,1993,Understanding Comics: The Invisible Art,Scott McCloud,3.98,77277,nonfiction,129.69,77.814,0.99,"Amazon Digital Services,  Inc.",49680,28,49105.39,1
606,2010,Beautiful Darkness,"Kami Garcia, Margaret Stohl",3.84,95447,nonfiction,260.69,156.414,1.99,HarperCollins Publishers,49248,29,97847.11,1
607,2011,The Psychopath Test,Jon Ronson,3.91,44097,genre fiction,492.7,295.62,3.79,Macmillan,49032,30,185535.66,1
608,2005,Vanishing Acts,Jodi Picoult,3.68,79662,genre fiction,258.7,155.22,1.99,Random House LLC,48816,31,96988.62,1
609,1995,Absolute Power,David Baldacci,4.15,72481,genre fiction,1656.2,993.72,12.74,Macmillan,48816,31,620922.12,1
610,2000,Hot Six,Janet Evanovich,4.18,99329,genre fiction,514.71,0.0,3.99,"Amazon Digital Services,  Inc.",48600,32,193914.0,1
611,2012,The Time Keeper,Mitch Albom,3.85,72277,genre fiction,127.71,0.0,0.99,"Amazon Digital Services,  Inc.",48384,33,47900.16,1
612,2006,A Dirty Job,Christopher Moore,4.08,78523,nonfiction,127.71,76.626,0.99,"Amazon Digital Services,  Inc.",48168,34,47609.69,1
613,2003,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,4.24,66406,genre fiction,127.71,0.0,0.99,"Amazon Digital Services,  Inc.",47952,35,47472.48,1
614,2003,The Amulet of Samarkand,Jonathan Stroud,3.99,86062,genre fiction,127.71,0.0,0.99,"Amazon Digital Services,  Inc.",47736,36,47258.64,1
615,2007,I Am America (And So Can You!),"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",3.91,71023,genre fiction,885.76,531.456,6.92,Penguin Group (USA) LLC,47520,37,328306.94,1
616,1981,The One Minute Manager,"Kenneth H. Blanchard, Spencer Johnson",3.85,70241,children,888.32,532.992,6.94,"Amazon Digital Services,  Inc.",47520,37,329255.81,1
617,1958,Exodus,Leon Uris,4.33,77258,genre fiction,1470.72,882.432,11.49,Random House LLC,47304,38,542640.53,1
618,1994,Stones from the River,Ursula Hegi,4.07,80056,genre fiction,787.2,472.32,6.15,"Amazon Digital Services,  Inc.",47304,38,290447.28,1
619,1939,The Big Sleep,Raymond Chandler,4.04,84489,genre fiction,126.72,76.032,0.99,"Amazon Digital Services,  Inc.",47088,39,46541.09,1
620,1945,Cannery Row ,John Steinbeck,4.02,81598,genre fiction,1153.28,691.968,9.01,HarperCollins Publishers,47088,39,423570.91,1
621,2011,Seriously...I'm Kidding,Ellen DeGeneres,3.72,74358,genre fiction,843.28,505.968,6.64,Hachette Book Group,46872,40,310724.11,1
622,2000,The Miserable Mill,"Lemony Snicket, Brett Helquist",3.83,101325,genre fiction,1395.73,837.438,10.99,Penguin Group (USA) LLC,46872,40,514285.84,1
623,2012,The Snow Child,Eowyn Ivey,3.95,72328,genre fiction,125.73,75.438,0.99,"Amazon Digital Services,  Inc.",46872,40,46327.84,1
624,2013,Wait for You,"J. Lynn, Jennifer L. Armentrout",4.19,106236,genre fiction,506.73,0.0,3.99,"Amazon Digital Services,  Inc.",46440,41,185295.6,1
625,2009,The Last Straw,Jeff Kinney,4.11,82518,genre fiction,502.74,0.0,3.99,"Amazon Digital Services,  Inc.",46440,41,185295.6,1
626,1308,La Divina Commedia,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",4.06,74130,genre fiction,124.74,0.0,0.99,"Amazon Digital Services,  Inc.",46008,42,45547.92,1
627,1982,The Tao of Pooh,"Benjamin Hoff, Ernest H. Shepard",4.01,69975,genre fiction,1198.75,719.25,9.59,HarperCollins Publishers,46008,42,440497.47,1
628,2012,Onyx,Jennifer L. Armentrout,4.33,111448,genre fiction,1127.5,676.5,9.02,Random House LLC,46008,42,414315.66,1
629,2013,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,4.28,109183,genre fiction,122.76,73.656,0.99,"Amazon Digital Services,  Inc.",45792,43,45260.42,1
630,2003,The Birth of Venus,Sarah Dunant,3.79,78129,genre fiction,370.76,0.0,2.99,"Amazon Digital Services,  Inc.",45576,44,136272.24,1
631,2005,The Opal Deception,Eoin Colfer,4.04,95638,genre fiction,121.77,73.062,0.99,"Amazon Digital Services,  Inc.",45360,45,44833.34,1
632,2015,Det som inte dÃ¶dar oss,"David Lagercrantz, Stieg Larsson, George Goulding",3.73,53751,genre fiction,121.77,73.062,0.99,Random House LLC,45144,46,44619.5,1
633,2016,The Girls,Emma Cline,3.49,76761,genre fiction,974.78,584.868,7.99,Random House LLC,44928,47,358389.85,1
634,2003,The Goose Girl,Shannon Hale,4.18,92952,genre fiction,120.78,72.468,0.99,Simon and Schuster Digital Sales Inc,44280,48,43764.73,1
635,2001,Mystic River,Dennis Lehane,4.19,86103,genre fiction,1096.78,658.068,8.99,Random House LLC,43848,49,393535.45,1
636,2010,Warm Bodies,Isaac Marion,3.93,66381,genre fiction,486.78,292.068,3.99,"Amazon Digital Services,  Inc.",43848,49,174661.45,1
637,1881,The Prince and the Pauper,"Mark Twain, Everett H. Emerson",3.84,84682,genre fiction,966.79,580.074,7.99,Random House LLC,43416,50,346313.77,1
638,1966,The Moon is a Harsh Mistress,Robert A. Heinlein,4.17,80366,genre fiction,930.49,558.294,7.69,Penguin Group (USA) LLC,43416,50,333310.75,1
639,2010,The Forty Rules of Love,"Elif Shafak, Ø¥Ù„ÙŠÙ Ø´Ø§ÙØ§Ù‚, Ø§Ø±Ø³Ù„Ø§Ù† ÙØµÛŒØ­ÛŒ, Ù…Ø­Ù…Ø¯ Ø¯Ø±ÙˆÙŠØ´",4.17,35283,genre fiction,119.79,71.874,0.99,"Amazon Digital Services,  Inc.",43416,50,42909.97,1
640,1999,High Five,Janet Evanovich,4.17,92737,children,671.55,402.93,5.55,"Amazon Digital Services,  Inc.",43200,51,239357.07,1
641,2013,Joyland,Stephen King,3.9,75018,genre fiction,118.8,0.0,0.99,"Amazon Digital Services,  Inc.",42768,52,42340.32,1
642,2010,é€²æ’ƒã®å·¨äºº 1,"Hajime Isayama, Sheldon Drzka",4.42,82565,genre fiction,118.8,71.28,0.99,"Amazon Digital Services,  Inc.",42552,53,42055.2,1
643,1933,Tender Is the Night,F. Scott Fitzgerald,3.83,79008,genre fiction,118.8,71.28,0.99,"Amazon Digital Services,  Inc.",42120,54,41627.52,1
644,1984,Cold Sassy Tree,Olive Ann Burns,3.99,82281,genre fiction,950.81,570.486,7.99,Random House LLC,42120,54,335968.31,1
645,1945,The Glass Menagerie,Tennessee Williams,3.67,90032,nonfiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",41904,55,41414.27,1
646,2011,L'amica geniale,"Elena Ferrante, Ann Goldstein",3.88,64637,nonfiction,912.73,547.638,7.67,Random House LLC,41472,56,317542.6,1
647,2007,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",Timothy Ferriss,3.84,66129,genre fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",41256,57,123355.44,1
648,1996,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,Robin S. Sharma,3.77,52031,genre fiction,117.81,0.0,0.99,"Amazon Digital Services,  Inc.",40824,58,40415.76,1
649,2011,Rules of Civility,Amor Towles,3.99,75541,genre fiction,712.81,427.686,5.99,Penguin Group (USA) LLC,40824,58,244108.07,1
650,1970,Ringworld,Larry Niven,3.96,76925,genre fiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",40176,59,39703.55,1
651,2011,Between Shades of Gray,Ruta Sepetys,4.36,87718,genre fiction,236.81,142.086,1.99,"Amazon Digital Services,  Inc.",40176,59,79808.15,1
652,1996,Frindle,"Andrew Clements, Brian Selznick",3.79,83351,genre fiction,712.81,427.686,5.99,Macmillan,39960,60,238932.71,1
653,2009,Dog Days,Jeff Kinney,4.14,78592,genre fiction,474.81,0.0,3.99,"Amazon Digital Services,  Inc.",39744,61,158578.56,1
654,2012,The Round House,Louise Erdrich,3.91,67928,genre fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",39312,62,117542.88,1
655,1973,A Wind in the Door,Madeleine L'Engle,4.07,87277,genre fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",39312,62,117542.88,1
656,2012,Free Four: Tobias Tells the Divergent Story,Veronica Roth,4.18,81621,nonfiction,1188.81,713.286,9.99,Hachette Book Group,38880,63,387697.91,1
657,2015,A Little Life,Hanya Yanagihara,4.27,66782,genre fiction,355.81,213.486,2.99,"Amazon Digital Services,  Inc.",38664,64,115391.87,1
658,2003,"Y: The Last Man, Vol. 1: Unmanned","Brian K. Vaughan, Pia Guerra, JosÃ© MarzÃ¡n Jr.",4.12,81326,genre fiction,117.81,0.0,0.99,"Amazon Digital Services,  Inc.",38664,64,38277.36,1
659,2011,The Alloy of Law,Brandon Sanderson,4.2,72185,genre fiction,593.81,0.0,4.99,"Amazon Digital Services,  Inc.",38448,65,191855.52,1
660,2011,Dead Reckoning,Charlaine Harris,3.77,87066,nonfiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",38448,65,37992.83,1
661,1985,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",3.9,80075,genre fiction,784.21,470.526,6.59,"Amazon Digital Services,  Inc.",38448,65,252901.79,1
662,2012,Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire SÃ¡enz,4.34,108884,fiction,1082.9,649.74,9.1,"Amazon Digital Services,  Inc.",38232,66,347261.46,1
663,1897,The Invisible Man,H.G. Wells,3.62,84778,genre fiction,117.81,70.686,0.99,Macmillan,38016,67,37565.15,1
664,1985,ä¸–ç•Œã®çµ‚ã‚Šã¨ãƒãƒ¼ãƒ‰ãƒœã‚¤ãƒ«ãƒ‰ãƒ»ãƒ¯ãƒ³ãƒ€ãƒ¼ãƒ©ãƒ³ãƒ‰ [Sekai no owari to hÄdoboirudo wandÄrando],"Haruki Murakami, Alfred Birnbaum",4.15,63764,genre fiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",38016,67,37565.15,1
665,1994,Na margem do rio Piedra eu sentei e chorei,"Paulo Coelho, Alan R. Clarke",3.57,62106,genre fiction,915.11,549.066,7.69,Random House LLC,37584,68,288471.89,1
666,1812,Der Schweizerische Robinson,"Johann David Wyss, Scott McKowen, Arthur Pober",3.92,78355,genre fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",37584,68,112376.16,1
667,1990,Four Past Midnight,Stephen King,3.9,76376,nonfiction,640.22,384.132,5.38,HarperCollins Publishers,37368,69,200655.71,1
668,2012,The Marriage Bargain,Jennifer Probst,3.81,91630,genre fiction,1307.81,784.686,10.99,Random House LLC,37368,69,409889.63,1
669,1909,Anne of Avonlea,L.M. Montgomery,4.21,99918,genre fiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",37368,69,36923.63,1
670,1930,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",4.15,82102,genre fiction,593.81,0.0,4.99,"Amazon Digital Services,  Inc.",37152,70,185388.48,1
671,2013,We Are All Completely Beside Ourselves,Karen Joy Fowler,3.71,59973,genre fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",37152,70,111084.48,1
672,1996,Children of the Mind,Orson Scott Card,3.74,74517,genre fiction,1022.21,613.326,8.59,"Amazon Digital Services,  Inc.",36936,71,316666.91,1
673,1922,Ulysses,James Joyce,3.74,76791,genre fiction,117.81,0.0,0.99,"Amazon Digital Services,  Inc.",36936,71,36566.64,1
674,1998,Someone Like You,Sarah Dessen,3.94,84358,nonfiction,355.81,213.486,2.99,Simon and Schuster Digital Sales Inc,36936,71,110225.15,1
675,2003,Moloka'i,Alan Brennert,4.15,75307,nonfiction,950.81,570.486,7.99,HarperCollins Christian Publishing,36720,72,292822.31,1
676,1990,The Witching Hour,Anne Rice,4.1,79824,nonfiction,357.54,214.524,3.03,"Amazon Digital Services,  Inc.",36504,73,110392.6,1
677,1986,This Present Darkness,Frank E. Peretti,4.24,71815,genre fiction,352.82,0.0,2.99,"Amazon Digital Services,  Inc.",36504,73,109146.96,1
678,2012,The Coincidence of Callie & Kayden,Jessica Sorensen,4.21,97615,genre fiction,116.82,70.092,0.99,"Amazon Digital Services,  Inc.",36504,73,36068.87,1
679,2015,Fates and Furies,Lauren Groff,3.56,66085,genre fiction,862.58,517.548,7.31,HarperCollins Publishers,36504,73,266326.69,1
680,1998,Summer Sisters,Judy Blume,3.83,73515,genre fiction,862.58,517.548,7.31,Penguin Group (USA) LLC,36504,73,266326.69,1
681,1945,Stuart Little,"E.B. White, Garth Williams",3.88,89033,genre fiction,352.82,211.692,2.99,"Amazon Digital Services,  Inc.",36504,73,108935.27,1
682,1953,The Foundation Trilogy,Isaac Asimov,4.39,72311,fiction,1060.82,636.492,8.99,HarperCollins Publishers,36504,73,327534.47,1
683,1999,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,4.06,32626,genre fiction,352.82,0.0,2.99,"Amazon Digital Services,  Inc.",36288,74,108501.12,1
684,2000,The Austere Academy,"Lemony Snicket, Brett Helquist",3.97,99311,genre fiction,116.82,0.0,0.99,"Amazon Digital Services,  Inc.",36288,74,35925.12,1
685,2001,Seven Up,Janet Evanovich,4.15,94506,genre fiction,1320.42,792.252,11.19,HarperCollins Publishers,36072,75,402853.43,1
686,2009,The Awakening,Kelley Armstrong,4.16,95026,genre fiction,761.1,456.66,6.45,Simon and Schuster Digital Sales Inc,36072,75,232207.74,1
687,2003,Death Masks,Jim Butcher,4.32,83664,children,654.9,392.94,5.55,"Amazon Digital Services,  Inc.",36072,75,199806.66,1
688,1993,Stellaluna,Janell Cannon,4.22,87423,genre fiction,116.82,70.092,0.99,"Amazon Digital Services,  Inc.",36072,75,35641.19,1
689,2007,Before They Are Hanged,Joe Abercrombie,4.27,68865,genre fiction,116.82,70.092,0.99,Random House LLC,35856,76,35427.35,1
690,2007,Loving Frank,Nancy Horan,3.73,72734,genre fiction,824.82,494.892,6.99,Hachette Book Group,35640,77,248628.71,1
691,2002,Hard Eight,"Janet Evanovich, Lorelei King",4.17,93057,nonfiction,1060.82,636.492,8.99,Random House LLC,35640,77,319767.11,1
692,2001,The Vile Village,"Lemony Snicket, Brett Helquist",3.94,89733,genre fiction,706.82,424.092,5.99,Penguin Group (USA) LLC,35640,77,213059.51,1
693,1973,Sybil,Flora Rheta Schreiber,3.99,72493,nonfiction,502.68,301.608,4.26,HarperCollins Publishing,35640,77,151524.79,1
694,1980,Cosmos,Carl Sagan,4.35,76440,nonfiction,1131.62,678.972,9.59,Penguin Group (USA) LLC,35640,77,341108.63,1
695,2005,Haunted: A Novel of Stories,Chuck Palahniuk,3.59,68861,fiction,234.82,140.892,1.99,Simon and Schuster Digital Sales Inc,35424,78,70352.87,1
696,1987,The Shell Seekers,Rosamunde Pilcher,4.13,73573,genre fiction,588.82,0.0,4.99,"Amazon Digital Services,  Inc.",35424,78,176765.76,1
697,2006,What Is the What: The Autobiography of Valentino Achak Deng,Dave Eggers,4.16,59333,genre fiction,1680.32,1008.192,14.24,Penguin Group (USA) LLC,35424,78,503429.57,1
698,1981,CrÃ³nica de una muerte anunciada,"Gabriel GarcÃ­a MÃ¡rquez, Gregory Rabassa",3.95,56200,genre fiction,1128.08,676.848,9.56,Simon and Schuster Digital Sales Inc,35208,79,335911.63,1
699,1891,A Scandal in Bohemia,"Ronald Holt, Arthur Conan Doyle",4.22,65422,nonfiction,352.82,211.692,2.99,"Amazon Digital Services,  Inc.",35208,79,105060.23,1
700,2011,Killing Lincoln: The Shocking Assassination that Changed America Forever,"Bill O'Reilly, Martin Dugard",4.02,71868,children,872.02,523.212,7.39,"Amazon Digital Services,  Inc.",35208,79,259663.91,1
